Price,Close,High,Low,Open,Volume
2023-05-25,61872.62109375,61934.01171875,61484.66015625,61706.12890625,8400
2023-05-26,62501.69140625,62529.828125,61911.609375,61985.359375,9200
2023-05-29,62846.37890625,63026.0,62801.5390625,62801.5390625,9600
2023-05-30,62969.12890625,63036.12109375,62737.3984375,62839.8515625,7800
2023-05-31,62622.23828125,62876.76953125,62401.01953125,62839.96875,7300
2023-06-01,62428.5390625,62762.41015625,62359.140625,62736.46875,8000
2023-06-02,62547.109375,62719.83984375,62379.859375,62601.96875,6300
2023-06-05,62787.46875,62943.19921875,62751.71875,62759.19140625,6100
2023-06-06,62792.87890625,62867.94921875,62554.2109375,62738.3515625,8100
2023-06-07,63142.9609375,63196.4296875,62841.94921875,62917.390625,6900
2023-06-08,62848.640625,63321.3984375,62789.73046875,63140.171875,11000
2023-06-09,62625.62890625,62992.16015625,62594.73828125,62810.6796875,41400
2023-06-12,62724.7109375,62804.890625,62615.19921875,62659.98046875,4900
2023-06-13,63143.16015625,63177.46875,62777.0390625,62779.140625,5500
2023-06-14,63228.51171875,63274.03125,63013.51171875,63115.48046875,11900
2023-06-15,62917.62890625,63310.9609375,62871.078125,63153.78125,6700
2023-06-16,63384.578125,63520.359375,62957.171875,62960.73046875,5500
2023-06-19,63168.30078125,63574.69140625,63047.828125,63474.2109375,1400
2023-06-20,63327.69921875,63440.19140625,62801.91015625,63176.76953125,5000
2023-06-21,63523.1484375,63588.30859375,63315.62109375,63467.4609375,10600
2023-06-22,63238.890625,63601.7109375,63200.62890625,63601.7109375,7300
2023-06-23,62979.37109375,63240.62890625,62874.12109375,63124.28125,7300
2023-06-26,62970.0,63136.08984375,62853.671875,62946.5,4400
2023-06-27,63416.03125,63467.5390625,63054.83984375,63151.8515625,4800
2023-06-28,63915.421875,64050.44140625,63554.8203125,63701.78125,6300
2023-06-30,64718.55859375,64768.578125,64068.44140625,64068.44140625,29700
2023-07-03,65205.05078125,65300.3515625,64836.16015625,64836.16015625,8800
2023-07-04,65479.05078125,65672.96875,65171.05859375,65503.8515625,6600
2023-07-05,65446.0390625,65584.328125,65256.48828125,65493.6796875,7400
2023-07-06,65785.640625,65832.9765625,65328.2890625,65391.87890625,8600
2023-07-07,65280.44921875,65898.9765625,65175.73828125,65559.40625,14300
2023-07-10,65344.171875,65633.4921875,65246.3984375,65482.328125,14400
2023-07-11,65617.84375,65870.59375,65517.5703125,65598.6484375,9800
2023-07-12,65393.8984375,65811.640625,65320.25,65759.28125,7400
2023-07-13,65558.890625,66064.2109375,65452.1484375,65667.0703125,9500
2023-07-14,66060.8984375,66159.7890625,65610.8203125,65775.4921875,10800
2023-07-17,66589.9296875,66656.2109375,66015.6328125,66148.1796875,9200
2023-07-18,66795.140625,67007.0234375,66574.46875,66828.9609375,8200
2023-07-19,67097.4375,67171.3828125,66703.609375,66905.0078125,8500
2023-07-20,67571.8984375,67619.171875,66831.3828125,67074.34375,8300
2023-07-21,66684.2578125,67190.5234375,66533.7421875,66907.0703125,13200
2023-07-24,66384.78125,66808.5625,66326.25,66629.140625,8600
2023-07-25,66355.7109375,66559.2890625,66177.6171875,66531.203125,11100
2023-07-26,66707.203125,66897.2734375,66431.34375,66434.71875,10500
2023-07-27,66266.8203125,66984.171875,66060.7421875,66834.1171875,8400
2023-07-28,66160.203125,66351.21875,65878.6484375,66266.3515625,12300
2023-07-31,66527.671875,66598.421875,65998.8984375,66156.390625,7900
2023-08-01,66459.3125,66658.1171875,66388.2578125,66532.9765625,10500
2023-08-02,65782.78125,66261.96875,65431.6796875,66064.40625,7500
2023-08-03,65240.6796875,65820.8203125,64963.078125,65550.8203125,9300
2023-08-04,65721.25,65799.2734375,65387.1796875,65453.55078125,12500
2023-08-07,65953.4765625,66067.8984375,65748.25,65811.3984375,7100
2023-08-08,65846.5,66057.53125,65752.6328125,66048.8125,6300
2023-08-09,65995.8125,66066.0078125,65444.37890625,65810.9609375,6600
2023-08-10,65688.1796875,65956.25,65509.140625,65945.390625,6000
2023-08-11,65322.6484375,65727.796875,65274.609375,65727.796875,7600
2023-08-14,65401.921875,65517.8203125,64821.87890625,65153.01953125,7600
2023-08-16,65539.421875,65605.7421875,65032.890625,65238.671875,0
2023-08-17,65151.01953125,65535.140625,65046.1015625,65503.8515625,6400
2023-08-18,64948.66015625,65175.3203125,64754.71875,65025.7109375,14300
2023-08-21,65216.08984375,65335.8203125,64852.69921875,64852.69921875,9300
2023-08-22,65220.03125,65362.91015625,65165.44921875,65272.421875,5400
2023-08-23,65433.30078125,65504.7109375,65108.51171875,65300.9296875,7100
2023-08-24,65252.33984375,65913.7734375,65181.94140625,65722.5078125,5900
2023-08-25,64886.51171875,65106.0,64732.5703125,65000.671875,51700
2023-08-28,64996.6015625,65213.44921875,64776.921875,64908.078125,20800
2023-08-29,65075.8203125,65229.03125,64956.671875,65201.3515625,48500
2023-08-30,65087.25,65458.69921875,65052.73828125,65311.578125,17700
2023-08-31,64831.41015625,65277.0390625,64723.62890625,65178.328125,48600
2023-09-01,65387.16015625,65473.26953125,64818.37109375,64855.51171875,21600
2023-09-04,65628.140625,65683.90625,65285.55859375,65525.91015625,13700
2023-09-05,65780.2578125,65831.703125,65601.46875,65671.6015625,6600
2023-09-06,65880.5234375,65971.1328125,65488.03125,65744.1875,6100
2023-09-07,66265.5625,66296.8984375,65672.34375,65854.25,6200
2023-09-08,66598.90625,66766.921875,66299.296875,66381.4296875,11500
2023-09-11,67127.078125,67172.1328125,66735.84375,66807.7265625,9300
2023-09-12,67221.1328125,67539.1015625,66948.1796875,67506.8828125,8700
2023-09-13,67466.9921875,67565.40625,67053.359375,67188.640625,6200
2023-09-14,67519.0,67771.046875,67336.4609375,67627.03125,8100
2023-09-15,67838.6328125,67927.2265625,67614.421875,67659.90625,6800
2023-09-18,67596.84375,67803.1484375,67532.828125,67665.578125,10300
2023-09-20,66800.84375,67294.15625,66728.140625,67080.1796875,13400
2023-09-21,66230.2421875,66608.671875,66128.7109375,66608.671875,8400
2023-09-22,66009.1484375,66445.46875,65952.828125,66215.0390625,8300
2023-09-25,66023.6875,66225.6328125,65764.03125,66082.9921875,6800
2023-09-26,65945.46875,66078.2578125,65865.6328125,66071.6328125,6500
2023-09-27,66118.6875,66172.2734375,65549.9609375,65925.640625,5400
2023-09-28,65508.3203125,66406.0078125,65423.390625,66406.0078125,7800
2023-09-29,65828.40625,66151.6484375,65570.3828125,65743.9296875,8400
2023-10-03,65512.1015625,65813.5,65344.58984375,65813.421875,8600
2023-10-04,65226.0390625,65332.51953125,64878.76953125,65330.6484375,8600
2023-10-05,65631.5703125,65753.203125,65443.33984375,65598.2578125,8000
2023-10-06,65995.6328125,66095.8125,65762.328125,65867.5390625,10200
2023-10-09,65512.390625,65789.9765625,65434.609375,65560.0703125,7300
2023-10-10,66079.359375,66180.171875,65662.2734375,65662.2734375,5100
2023-10-11,66473.046875,66592.15625,66299.7890625,66376.421875,16800
2023-10-12,66408.390625,66577.6015625,66339.421875,66564.5703125,7100
2023-10-13,66282.7421875,66478.8984375,65895.40625,66034.2109375,13400
2023-10-16,66166.9296875,66342.75,66039.3828125,66238.1484375,6600
2023-10-17,66428.09375,66559.8203125,66309.1796875,66558.1484375,7900
2023-10-18,65877.0234375,66475.2734375,65842.1015625,66473.7421875,7100
2023-10-19,65629.2421875,65869.6484375,65343.5,65484.609375,11000
2023-10-20,65397.62109375,65555.140625,65308.609375,65437.0703125,14300
2023-10-23,64571.87890625,65453.921875,64502.6796875,65419.01953125,6800
2023-10-25,64049.05859375,64787.078125,63912.16015625,64619.26953125,7100
2023-10-26,63148.1484375,63774.16015625,63092.98046875,63774.16015625,12900
2023-10-27,63782.80078125,63913.12890625,63393.37109375,63559.3203125,12600
2023-10-30,64112.6484375,64184.578125,63431.44921875,63885.55859375,5600
2023-10-31,63874.9296875,64452.3203125,63812.53125,64449.6484375,15000
2023-11-01,63591.328125,63896.05078125,63550.4609375,63829.87109375,6100
2023-11-02,64080.8984375,64202.640625,63815.3515625,64033.3984375,6400
2023-11-03,64363.78125,64535.19140625,64275.390625,64444.8984375,16100
2023-11-06,64958.69140625,64992.5390625,64617.48046875,64835.23046875,8100
2023-11-07,64942.3984375,65021.2890625,64638.1015625,65021.2890625,7700
2023-11-08,64975.609375,65124.0,64851.05859375,65101.94921875,6400
2023-11-09,64832.19921875,65046.55859375,64768.76171875,65025.3203125,11600
2023-11-10,64904.6796875,65014.05859375,64580.94921875,64756.109375,11100
2023-11-13,64933.87109375,65176.9609375,64853.359375,65158.30859375,7700
2023-11-15,65675.9296875,65747.6484375,65373.5,65461.5390625,7500
2023-11-16,65982.4765625,66358.3671875,65507.01953125,65665.8671875,11600
2023-11-17,65794.7265625,66037.6875,65639.7421875,65788.7890625,10900
2023-11-20,65655.1484375,65844.0078125,65547.796875,65787.5078125,7200
2023-11-21,65930.7734375,66082.359375,65849.171875,65860.4609375,5400
2023-11-22,66023.2421875,66063.4296875,65664.8515625,65839.6171875,4300
2023-11-23,66017.8125,66235.2421875,65980.5,66084.3671875,7500
2023-11-24,65970.0390625,66101.640625,65894.046875,66000.2890625,10800
2023-11-28,66174.203125,66256.203125,65906.6484375,66063.71875,5100
2023-11-29,66901.90625,66946.28125,66374.5234375,66381.2578125,8300
2023-11-30,66988.4375,67069.890625,66610.3515625,66963.203125,11100
2023-12-01,67481.1875,67564.328125,67149.0703125,67181.1484375,21700
2023-12-04,68865.1171875,68918.21875,68274.46875,68435.34375,30900
2023-12-05,69296.140625,69381.3125,68954.8828125,69168.53125,9600
2023-12-06,69653.7265625,69744.6171875,69395.0078125,69534.9296875,10400
2023-12-07,69521.6875,69695.328125,69320.53125,69694.1484375,26000
2023-12-08,69825.6015625,69893.796875,69506.1171875,69666.3828125,18200
2023-12-11,69928.53125,70057.828125,69782.4765625,69925.6328125,12400
2023-12-12,69551.03125,70033.640625,69443.8515625,70020.6796875,7000
2023-12-13,69584.6015625,69657.9296875,69100.5625,69648.5625,7100
2023-12-14,70514.203125,70602.890625,70110.75,70146.09375,12200
2023-12-15,71483.75,71605.7578125,70655.96875,70804.1328125,25100
2023-12-18,71315.09375,71552.2421875,71142.2890625,71437.3515625,12500
2023-12-19,71437.1875,71623.7109375,71071.9765625,71479.28125,8600
2023-12-20,70506.3125,71913.0703125,70302.6015625,71647.65625,13200
2023-12-21,70865.1015625,70958.7109375,69920.390625,69920.890625,8800
2023-12-22,71106.9609375,71259.546875,70713.5625,71045.6484375,15300
2023-12-26,71336.796875,71471.2890625,71012.078125,71097.78125,7700
2023-12-27,72038.4296875,72119.8515625,71473.6484375,71492.0234375,9800
2023-12-28,72410.3828125,72484.34375,72137.453125,72262.671875,7800
2023-12-29,72240.2578125,72417.0078125,72082.640625,72351.59375,19800
2024-01-02,71892.4765625,72332.8515625,71613.7421875,72332.8515625,300
2024-01-03,71356.6015625,71862.0,71303.96875,71832.6171875,13600
2024-01-04,71847.5703125,71954.7890625,71546.6015625,71678.9296875,8900
2024-01-05,72026.1484375,72156.4765625,71779.828125,72016.7109375,14900
2024-01-08,71355.21875,72181.7734375,71301.0390625,72113.25,10900
2024-01-09,71386.2109375,72035.46875,71307.2734375,71770.90625,9500
2024-01-10,71657.7109375,71733.84375,71110.9765625,71383.203125,9400
2024-01-11,71721.1796875,71999.46875,71543.1875,71907.75,7800
2024-01-12,72568.453125,72720.9609375,71982.2890625,72148.0703125,20400
2024-01-15,73327.9375,73402.15625,72909.0,73049.8671875,16000
2024-01-16,73128.7734375,73427.59375,72960.2890625,73331.953125,11200
2024-01-17,71500.7578125,72484.796875,71429.296875,71998.9296875,14100
2024-01-18,71186.859375,71451.2890625,70665.5,71018.859375,13000
2024-01-19,71683.2265625,71895.640625,71542.7421875,71786.7421875,25500
2024-01-23,70370.546875,72039.203125,70234.546875,71868.203125,11400
2024-01-24,71060.3125,71149.609375,70001.6015625,70165.4921875,15600
2024-01-25,70700.671875,71049.4609375,70319.0390625,71022.1015625,36700
2024-01-29,71941.5703125,72010.21875,70880.5390625,70968.1015625,13900
2024-01-30,71139.8984375,72142.2265625,71075.71875,72000.203125,12900
2024-01-31,71752.109375,71851.390625,70846.0390625,71073.0390625,11000
2024-02-01,71645.296875,72151.0234375,71574.890625,71998.78125,11500
2024-02-02,72085.6328125,73089.3984375,71948.7734375,71977.5625,19400
2024-02-05,71731.421875,72385.9296875,71602.140625,72269.1171875,19900
2024-02-06,72186.09375,72261.3984375,71625.1796875,71970.8203125,10500
2024-02-07,72152.0,72559.2109375,71938.21875,72548.5,12800
2024-02-08,71428.4296875,72473.421875,71230.6171875,72473.421875,14500
2024-02-09,71595.4921875,71676.4921875,71200.3125,71410.2890625,19000
2024-02-12,71072.4921875,71756.578125,70922.5703125,71722.3125,10700
2024-02-13,71555.1875,71662.7421875,70924.296875,71292.078125,8100
2024-02-14,71822.828125,71938.59375,70809.84375,71035.25,10700
2024-02-15,72050.3828125,72164.96875,71644.4375,72061.46875,8200
2024-02-16,72426.640625,72545.328125,72218.1015625,72406.0234375,15200
2024-02-19,72708.15625,72881.9296875,72308.6796875,72627.6015625,0
2024-02-20,73057.3984375,73130.6875,72510.2421875,72727.8671875,7700
2024-02-21,72623.09375,73267.796875,72450.5625,73267.4765625,13900
2024-02-22,73158.2421875,73256.390625,72081.359375,72677.5078125,9100
2024-02-23,73142.796875,73413.9296875,73022.0,73394.4375,11900
2024-02-26,72790.1328125,73092.2578125,72666.8203125,73044.8125,7900
2024-02-27,73095.21875,73161.296875,72660.1328125,72723.53125,8300
2024-02-28,72304.8828125,73223.109375,72222.2890625,73162.8203125,6200
2024-02-29,72500.296875,72730.0,72099.3203125,72220.5703125,18600
2024-03-01,73745.3515625,73819.2109375,72591.140625,72606.3125,20700
2024-03-04,73872.2890625,73990.1328125,73747.0078125,73903.09375,14200
2024-03-05,73677.1328125,73915.5390625,73412.25,73767.421875,21200
2024-03-06,74085.9921875,74151.2734375,73321.4765625,73587.703125,13300
2024-03-07,74119.390625,74245.171875,73921.4765625,74242.7421875,16000
2024-03-11,73502.640625,74187.3515625,73433.90625,74175.9296875,9800
2024-03-12,73667.9609375,74004.15625,73342.1171875,73516.421875,9600
2024-03-13,72761.890625,74052.75,72515.7109375,73993.3984375,452000
2024-03-14,73097.28125,73364.296875,72497.1875,72570.1015625,10000
2024-03-15,72643.4296875,72998.0703125,72484.8203125,72886.7734375,22300
2024-03-18,72748.421875,72985.890625,72314.15625,72587.296875,11000
2024-03-19,72012.046875,72490.09375,71933.3515625,72462.9375,38400
2024-03-20,72101.6875,72402.671875,71674.421875,72036.859375,8300
2024-03-21,72641.1875,72882.4609375,72416.03125,72507.359375,12900
2024-03-22,72831.9375,73115.6171875,72172.09375,72231.65625,26100
2024-03-26,72470.296875,72705.2890625,72363.03125,72396.96875,30600
2024-03-27,72996.3125,73138.7265625,72600.7265625,72692.15625,9400
2024-03-28,73651.3515625,74190.3125,73120.328125,73149.34375,14900
2024-04-01,74014.546875,74254.6171875,73909.390625,73968.6171875,0
2024-04-02,73903.90625,74099.78125,73743.7734375,74022.296875,6300
2024-04-03,73876.8203125,74151.2109375,73540.2734375,73757.2265625,7900
2024-04-04,74227.6328125,74501.7265625,73485.1171875,74413.8203125,10700
2024-04-05,74248.21875,74361.109375,73946.921875,74287.0234375,11300
2024-04-08,74742.5,74869.296875,74410.0703125,74555.4375,8300
2024-04-09,74683.703125,75124.28125,74603.3671875,75124.28125,41000
2024-04-10,75038.1484375,75105.140625,74807.546875,74953.9609375,7100
2024-04-12,74244.8984375,74951.8828125,74189.3125,74889.640625,15600
2024-04-15,73399.78125,73905.796875,73315.15625,73315.15625,12800
2024-04-16,72943.6796875,73135.4296875,72685.03125,72892.140625,9200
2024-04-18,72488.9921875,73473.046875,72365.671875,73183.1015625,12400
2024-04-19,73088.328125,73210.171875,71816.4609375,71999.6484375,16200
2024-04-22,73648.6171875,73767.796875,73227.3203125,73666.5078125,11100
2024-04-23,73738.453125,74059.890625,73688.3125,74048.9375,6400
2024-04-24,73852.9375,74121.609375,73788.609375,73957.5703125,6600
2024-04-25,74339.4375,74571.25,73556.1484375,73572.34375,11800
2024-04-26,73730.15625,74515.90625,73616.6484375,74509.3125,13700
2024-04-29,74671.28125,74721.1484375,73922.34375,73982.75,9900
2024-04-30,74482.78125,75111.390625,74346.3984375,74800.890625,8400
2024-05-02,74611.109375,74812.4296875,74360.6875,74391.7265625,18400
2024-05-03,73878.1484375,75095.1796875,73467.7265625,75017.8203125,15600
2024-05-06,73895.5390625,74359.6875,73786.2890625,74196.6796875,11200
2024-05-07,73511.8515625,74026.796875,73259.2578125,73973.296875,7900
2024-05-08,73466.390625,73684.9296875,73073.921875,73225.0,6500
2024-05-09,72404.171875,73499.4921875,72334.1796875,73499.4921875,9200
2024-05-10,72664.46875,72946.5390625,72366.2890625,72475.453125,11000
2024-05-13,72776.1328125,72863.5625,71866.0078125,72476.6484375,13900
2024-05-14,73104.609375,73286.2578125,72683.9921875,72696.71875,7100
2024-05-15,72987.03125,73301.46875,72822.65625,73200.2265625,7700
2024-05-16,73663.71875,73749.46875,72529.96875,73338.2421875,9700
2024-05-17,73917.03125,74070.84375,73459.796875,73711.3125,11900
2024-05-21,73953.3125,74189.1875,73762.3671875,73842.9609375,11000
2024-05-22,74221.0625,74307.7890625,73860.328125,74165.5234375,6200
2024-05-23,75418.0390625,75499.90625,74158.3515625,74253.53125,11900
2024-05-24,75410.390625,75636.5,75244.21875,75335.453125,10300
2024-05-27,75390.5,76009.6796875,75175.2734375,75655.4609375,10200
2024-05-28,75170.453125,75585.3984375,75083.21875,75585.3984375,6900
2024-05-29,74502.8984375,74986.21875,74454.546875,74826.9375,8200
2024-05-30,73885.6015625,74493.546875,73668.7265625,74365.8828125,11800
2024-05-31,73961.3125,74478.890625,73765.1484375,74208.53125,19200
2024-06-03,76468.78125,76738.890625,75678.4296875,76583.2890625,19300
2024-06-04,72079.046875,76300.4609375,70234.4296875,76285.78125,39100
2024-06-05,74382.2421875,74534.8203125,71879.4375,73027.8828125,17200
2024-06-06,75074.5078125,75297.7265625,74474.9375,75078.703125,13300
2024-06-07,76693.359375,76795.3125,74941.8828125,75031.7890625,29000
2024-06-10,76490.078125,77079.0390625,76379.7265625,76935.40625,17300
2024-06-11,76456.59375,76860.53125,76296.4375,76680.8984375,6700
2024-06-12,76606.5703125,77050.53125,76533.78125,76679.109375,9700
2024-06-13,76810.8984375,77145.4609375,76719.703125,77102.046875,7500
2024-06-14,76992.7734375,77081.296875,76549.046875,76912.3828125,12400
2024-06-18,77301.140625,77366.7734375,77071.4375,77235.3125,7400
2024-06-19,77337.59375,77851.6328125,76954.8671875,77543.21875,11100
2024-06-20,77478.9296875,77643.09375,77100.359375,77554.828125,8700
2024-06-21,77209.8984375,77808.453125,76802.0,77729.4765625,23200
2024-06-24,77341.078125,77423.0234375,76745.9375,76885.6484375,13900
2024-06-25,78053.5234375,78164.7109375,77459.6015625,77529.1875,8800
2024-06-26,78674.25,78759.3984375,77945.9375,78094.0234375,8600
2024-06-27,79243.1796875,79396.03125,78467.34375,78758.671875,9600
2024-06-28,79032.7265625,79671.578125,78905.890625,79457.578125,17200
2024-07-01,79476.1875,79561.0,78971.7890625,79043.3515625,0
2024-07-02,79441.453125,79855.8671875,79231.109375,79840.3671875,0
2024-07-03,79986.796875,80074.296875,79754.953125,80013.7734375,0
2024-07-04,80049.671875,80392.640625,79986.40625,80321.7890625,8800
2024-07-05,79996.6015625,80149.8671875,79478.9609375,79778.9765625,16200
2024-07-08,79960.3828125,80067.4609375,79731.828125,79915.0,14100
2024-07-09,80351.640625,80397.171875,79998.5625,80107.2109375,6200
2024-07-10,79924.7734375,80481.359375,79435.7578125,80481.359375,9300
2024-07-11,79897.34375,80170.09375,79464.3828125,80170.09375,8200
2024-07-12,80519.34375,80893.5078125,79843.390625,80093.6171875,18400
2024-07-15,80664.859375,80862.5390625,80556.96875,80686.5390625,16200
2024-07-16,80716.546875,80898.296875,80598.0625,80731.4921875,8700
2024-07-18,81343.4609375,81522.546875,80390.3671875,80514.25,9300
2024-07-19,80604.6484375,81587.7578125,80499.1015625,81585.0625,16100
2024-07-22,80502.078125,80800.921875,80100.6484375,80408.8984375,11400
2024-07-23,80429.0390625,80766.40625,79224.3203125,80724.296875,13100
2024-07-24,80148.8828125,80519.578125,79750.5078125,80343.3828125,9900
2024-07-25,80039.796875,80143.1015625,79477.828125,79542.109375,9700
2024-07-26,81332.71875,81427.1796875,80013.6015625,80158.5,18400
2024-07-29,81355.84375,81908.4296875,81135.90625,81679.6484375,19400
2024-07-30,81455.3984375,81815.2734375,81230.4375,81349.28125,10800
2024-07-31,81741.34375,81828.0390625,81434.3203125,81655.8984375,6900
2024-08-01,81867.546875,82129.4921875,81700.2109375,81949.6796875,14500
2024-08-02,80981.953125,81345.6015625,80868.90625,81158.9921875,19500
2024-08-05,78759.3984375,79780.609375,78295.859375,78588.1875,25100
2024-08-06,78593.0703125,79852.078125,78496.5703125,78981.96875,8900
2024-08-07,79468.0078125,79639.203125,79106.203125,79565.3984375,8600
2024-08-08,78886.21875,79626.921875,78798.9375,79420.4921875,8900
2024-08-09,79705.90625,79984.2421875,79549.09375,79984.2421875,8800
2024-08-12,79648.921875,80106.1796875,79226.1328125,79330.1171875,10500
2024-08-13,78956.03125,79692.546875,78889.3828125,79552.5078125,7400
2024-08-14,79105.8828125,79228.9375,78895.71875,79065.21875,10700
2024-08-16,80436.84375,80518.2109375,79306.6875,79754.8515625,13100
2024-08-19,80424.6796875,80724.3984375,80332.6484375,80680.25,10300
2024-08-20,80802.859375,80942.9609375,80517.953125,80722.5390625,6600
2024-08-21,80905.296875,80952.828125,80626.3828125,80667.25,5800
2024-08-22,81053.1875,81236.453125,80954.0234375,81207.2421875,5800
2024-08-23,81086.2109375,81231.4921875,80883.2578125,81165.6484375,10400
2024-08-26,81698.109375,81824.2734375,81278.4375,81388.2578125,16200
2024-08-27,81711.7578125,81919.109375,81600.5078125,81815.2265625,5700
2024-08-28,81785.5625,82039.2578125,81578.3203125,81779.84375,5100
2024-08-29,82134.609375,82285.828125,81682.78125,81822.5625,8400
2024-08-30,82365.7734375,82637.03125,82256.0234375,82637.03125,10300
2024-09-02,82559.84375,82725.28125,82440.9296875,82725.28125,9500
2024-09-03,82555.4375,82675.0625,82400.7578125,82652.6875,4300
2024-09-04,82352.640625,82408.5390625,81833.6875,81845.5,9100
